4G_RRC_SETUP_FAILURES_OVERALL;4G_4G2G_OUT_HO_FAILURES_SRVCC;4G_4G2G_OUT_HO_SUCC_RATE_SRVCC;4G_4G2G_OUT_HO_SUCC_SRVCC;4G_4G3G_OUT_HO_FAILURES_SRVCC;4G_4G3G_OUT_HO_SUCC_RATE_SRVCC;4G_4G3G_OUT_HO_SUCC_SRVCC;4G_4G4G_OUT_HO_FAILURES_OVERALL;4G_4G4G_OUT_HO_FAILURES_VOICE;4G_4G4G_OUT_HO_SUCC_OVERALL;4G_4G4G_OUT_HO_SUCC_RATE_OVERALL;4G_4G4G_OUT_HO_SUCC_RATE_VOICE;LTE_Avg_Cell_Throughput_DL_Mbps_LTE_1;LTE_Traffic_Volume_DL_GBytes_LTE_1;LTE_Traffic_Volume_UL_GBytes_LTE_1;4G_TRAFFIC_VOLUME_DL_OVERALL;4G_TRAFFIC_VOLUME_OVERALL;4G_TRAFFIC_VOLUME_UL_OVERALL;4G_HO_SRVCC_SUCCESSES;4G_BPCR_OVERALL_RRC_SUCC_MV_LN;4G_BPCR_OVERALL_eRAB_SUCC_MV_LN;4G_BPCR_OVERALL_eRAB_ATT_MV_LN;4G_OUT_HO_SRVCC_FAILURES_OVERALL;4G_OUT_HO_SUCC_RATE_SRVCC_OVERALL;4G_BPCR_DATA;4G_TRAFFIC_VOLUME_DL_DATA_NOK;4G_TRAFFIC_VOLUME_UL_DATA_NOK;4G_TRAFFIC_VOLUME_VOICE_NOK;4G_DL_MAX_THROUGHPUT_NOK;4G_HO_ATTEMPTS;4G_HO_ATTEMPTS_NOK;4G_HO_FAILURES;4G_HO_SRVCC_ATTEMPTS;4G_HO_SRVCC_ATTEMPTS_NOK;4G_RRC_SETUP_ATTEMPTS_OVERALL;4G_RRC_SETUP_SUCCESSES_OVERALL;4G_ERAB_SETUP_ATTEMPTS_DATA;4G_ERAB_SETUP_ATTEMPTS_VOICE;4G_ERAB_SETUP_SUCCESSES_DATA;4G_ERAB_SETUP_SUCCESSES_VOICE;4G_BPCR_OVERALL_NOK;4G_ERAB_SETUP_ATTEMPTS_OVERALL;4G_ERAB_SETUP_FAILURES_DATA;4G_ERAB_SETUP_FAILURES_OVERALL;4G_ERAB_SETUP_FAILURES_VOICE;4G_ERAB_SETUP_SUCCESS_RATE_DATA;4G_ERAB_SETUP_SUCCESS_RATE_OVERALL;4G_ERAB_SETUP_SUCCESS_RATE_VOICE;4G_ERAB_SETUP_SUCCESSES_OVERALL;4G_IMS_SIG_ATTEMPTS;4G_IMS_SIG_FAILURES;4G_IMS_SIG_SUCCESS_RATE;4G_IMS_SIG_SUCCESSES;4G_MIMO_SPATIAL_MUX_SHARE;4G_RRC_SETUP_SUCCESS_RATE_OVERALL;4G_S1_SETUP_ATTEMPTS_OVERALL;4G_S1_SETUP_FAILURES_OVERALL;4G_S1_SETUP_SUCC_RATE_OVERALL;4G_S1_SETUP_SUCCESSES_OVERALL;OUTPUT
8;0;0;0;0;100.000;1;3;1;152;98.060;97.620;4.375;19.685;1515;2;198;0;1;2255;3583;3610;0;100.000;1.660;183;15;78;491;155;155;3;1;1;2263;2255;1906;9;1881;9;1.100;3610;25;27;0;98.690;99.250;100.000;3583;1695;2;99.880;1693;39.340;99.650;2255;0;100.000;2255;1
30;0;0;0;0;0;0;5;0;137;96.480;100.000;3.838;17.275;1948;2;18;0;0;4829;7281;7298;0;0;970;161;19;170;544;142;142;5;0;0;4859;4829;4216;8;4201;8;850;7298;15;17;0;99.640;99.770;100.000;7281;3074;2;99.930;3072;25.980;99.380;4829;0;100.000;4829;1
53;0;100.000;2;0;0;0;3;0;409;99.270;100.000;17.122;77.060;4317;7;761;0;2;16554;23294;23311;0;100.000;410;718;43;699;459;412;412;3;2;2;16607;16554;12736;46;12725;46;390;23311;11;17;0;99.910;99.930;100.000;23294;10529;6;99.940;10523;50.000;99.680;16554;0;100.000;16554;1
9;0;0;0;0;100.000;1;2;0;130;98.480;100.000;9.046;40.701;1355;4;393;0;1;4061;6385;6398;0;100.000;420;379;14;39;795;132;132;2;1;1;4070;4061;3522;9;3515;9;420;6398;7;13;0;99.800;99.800;100.000;6385;2867;6;99.790;2861;37.340;99.780;4061;0;100.000;4061;1
6;0;0;0;0;0;0;3;0;586;99.490;100.000;11.626;52.310;3254;5;52;0;0;7053;10818;10827;0;0;170;487;33;324;841;589;589;3;0;0;7059;7053;5834;28;5829;28;170;10827;5;9;0;99.910;99.920;100.000;10818;4965;4;99.920;4961;39.490;99.920;7053;0;100.000;7053;1
2;0;0;0;0;0;0;0;0;37;100.000;100.000;6.358;22.498;302;2;213;0;0;1699;2341;2350;0;0;390;21;3;1;433;37;37;0;0;0;1701;1699;1469;1;1465;1;500;2350;4;9;0;99.730;99.620;100.000;2341;880;5;99.430;875;65.150;99.880;1699;0;100.000;1699;1
1;0;0;0;0;0;0;0;0;169;100.000;100.000;29.010;130.522;6317;12;1279;1;0;6067;9319;9327;0;0;90;1216;63;159;1205;169;169;0;0;0;6068;6067;5154;16;5150;16;100;9327;4;8;0;99.920;99.910;100.000;9319;4157;4;99.900;4153;71.220;99.980;6067;0;100.000;6067;1
22;0;0;0;0;0;0;0;0;127;100.000;100.000;7.397;33.292;1401;3;324;0;0;6037;9228;9236;0;0;440;31;14;309;266;127;127;0;0;0;6059;6037;5209;14;5205;14;450;9236;4;8;0;99.920;99.910;100.000;9228;4013;4;99.900;4009;26.750;99.640;6037;0;100.000;6037;1
1;0;0;0;0;0;0;1;0;90;98.900;100.000;6.801;30.601;980;3;295;0;0;2141;3227;3234;0;0;390;285;1;101;539;91;91;1;0;0;2142;2141;1762;7;1756;7;260;3234;6;7;0;99.660;99.780;100.000;3227;1465;1;99.930;1464;14.060;99.950;2141;0;100.000;2141;1
25;0;100.000;3;0;0;0;5;0;106;95.500;100.000;3.016;13.576;1012;1;137;0;3;2129;2962;2969;0;100.000;1.330;126;1;303;479;111;111;5;3;3;2154;2129;1709;4;1706;4;1.390;2969;3;7;0;99.820;99.760;100.000;2962;1256;4;99.680;1252;38.920;98.840;2129;0;100.000;2129;1
1;0;0;0;0;100.000;2;1;0;319;99.690;100.000;54.504;245.296;20.199;23;2486;2;2;4923;7823;7829;0;100.000;90;2285;202;85;831;320;320;1;2;2;4924;4923;4330;7;4327;7;100;7829;3;6;0;99.930;99.920;100.000;7823;3492;3;99.910;3489;55.190;99.980;4923;0;100.000;4923;1
17;0;100.000;1;0;100.000;2;3;0;499;99.400;100.000;4.323;19.456;12.719;2;308;1;3;5192;5372;5378;0;100.000;390;181;127;340;209;502;502;3;3;3;5209;5192;2969;16;2967;16;440;5378;2;6;0;99.930;99.890;100.000;5372;2393;4;99.830;2389;9.170;99.670;5192;0;100.000;5192;1
1;0;0;0;0;0;0;0;0;221;100.000;100.000;10.239;46.084;2550;4;455;0;0;8115;12212;12217;0;0;90;429;25;278;575;221;221;0;0;0;8116;8115;6859;8;6854;8;50;12217;5;5;0;99.930;99.960;100.000;12212;5350;0;100.000;5350;33.150;99.990;8115;0;100.000;8115;1
5;0;0;0;0;100.000;1;5;0;86;94.510;100.000;3.298;13.536;444;1;131;0;1;1108;1414;1419;0;100.000;810;126;4;2;412;91;91;5;1;1;1113;1108;824;0;821;0;800;1419;3;5;0;99.640;99.650;0;1414;595;2;99.660;593;14.080;99.550;1108;0;100.000;1108;1
7;0;0;0;0;0;0;1;0;183;99.460;100.000;8.965;40.350;2777;4;404;0;0;4598;6422;6427;0;0;230;376;28;141;609;184;184;1;0;0;4605;4598;3704;11;3701;11;230;6427;3;5;0;99.920;99.920;100.000;6422;2712;2;99.930;2710;45.980;99.850;4598;0;100.000;4598;1
5;0;100.000;1;0;100.000;1;2;0;275;99.280;100.000;8.540;38.437;2375;4;382;0;2;8655;9126;9130;0;100.000;140;358;24;240;232;277;277;2;2;2;8660;8655;5087;12;5083;12;100;9130;4;4;0;99.920;99.960;100.000;9126;4031;0;100.000;4031;24.390;99.940;8655;0;100.000;8655;1
10;0;0;0;0;0;0;0;0;199;100.000;100.000;9.459;42.571;2894;4;425;0;0;5185;7776;7780;0;0;260;396;29;400;612;199;199;0;0;0;5195;5185;4223;30;4220;30;240;7780;3;4;0;99.930;99.950;100.000;7776;3527;1;99.970;3526;25.350;99.810;5185;0;100.000;5185;1
5;0;0;0;0;100.000;3;2;0;290;99.320;100.000;6.377;28.692;1379;3;281;0;3;3592;5475;5479;0;100.000;200;267;14;99;471;292;292;2;3;3;3597;3592;3198;4;3196;4;210;5479;2;4;0;99.940;99.930;100.000;5475;2277;2;99.910;2275;24.590;99.860;3592;0;100.000;3592;1
0;0;0;0;0;0;0;0;0;91;100.000;100.000;12.024;54.099;2720;5;531;0;0;4123;6271;6275;0;0;60;504;27;20;1046;91;91;0;0;0;4123;4123;3396;0;3394;0;60;6275;2;4;0;99.940;99.940;0;6271;2879;2;99.930;2877;46.280;100.000;4123;0;100.000;4123;1
1;0;0;0;0;0;0;0;0;99;100.000;100.000;6.879;30.882;2011;3;308;0;0;2750;4469;4473;0;0;120;288;2;23;521;99;99;0;0;0;2751;2750;2462;1;2460;1;130;4473;2;4;0;99.920;99.910;100.000;4469;2010;2;99.900;2008;43.920;99.960;2750;0;100.000;2750;1
1;0;0;0;0;100.000;2;0;0;214;100.000;100.000;13.179;59.315;3533;6;588;0;2;13247;21220;21224;0;100.000;20;552;35;485;357;214;214;0;2;2;13248;13247;11237;30;11236;30;30;21224;1;4;0;99.990;99.980;100.000;21220;9957;3;99.970;9954;40.570;99.990;13247;0;100.000;13247;1
4;0;0;0;0;0;0;2;0;167;98.820;100.000;3.878;17.444;1408;2;177;0;0;4551;7202;7205;0;0;160;162;14;55;80;169;169;2;0;0;4555;4551;4016;1;4013;1;130;7205;3;3;0;99.930;99.960;100.000;7202;3188;0;100.000;3188;25.570;99.910;4551;0;100.000;4551;1
4;0;0;0;0;100.000;1;0;0;120;100.000;100.000;4.542;20.445;499;2;195;0;1;1631;2571;2574;0;100.000;530;19;5;241;567;120;120;0;1;1;1635;1631;1331;8;1328;8;420;2574;3;3;0;99.770;99.880;100.000;2571;1235;0;100.000;1235;32.750;99.760;1631;1;99.940;1630;1
14;0;0;0;0;0;0;0;0;123;100.000;100.000;5.242;23.594;8676;2;306;1;0;9321;13588;13591;0;0;200;22;87;230;313;123;123;0;0;0;9335;9321;8441;13;8438;13;180;13591;3;3;0;99.960;99.980;100.000;13588;5137;0;100.000;5137;17.040;99.850;9321;1;99.990;9320;1
1;0;0;0;0;0;0;0;0;157;100.000;100.000;12.694;57.115;1709;5;549;0;0;3147;3875;3878;0;0;130;532;17;94;546;157;157;0;0;0;3148;3147;2113;6;2111;6;110;3878;2;3;0;99.910;99.920;100.000;3875;1759;1;99.940;1758;13.810;99.970;3147;0;100.000;3147;1
0;0;0;0;0;100.000;1;2;0;185;98.930;100.000;1.586;5831;344;1;58;0;1;971;1076;1079;0;100.000;150;54;3;7;35;187;187;2;1;1;971;971;675;1;674;1;280;1079;1;3;0;99.850;99.720;100.000;1076;403;2;99.500;401;13.680;100.000;971;0;100.000;971;1
0;0;0;0;0;0;0;1;0;63;98.440;100.000;1.079;4858;395;0;49;0;0;897;1197;1200;0;0;160;45;4;66;424;64;64;1;0;0;897;897;641;2;640;2;250;1200;1;3;0;99.840;99.750;100.000;1197;557;2;99.640;555;21.870;100.000;897;0;100.000;897;1
3;0;0;0;0;100.000;1;0;0;207;100.000;100.000;4.285;19.286;896;2;189;0;1;2390;3862;3865;0;100.000;170;18;9;190;47;207;207;0;1;1;2393;2390;2051;13;2050;13;200;3865;1;3;0;99.950;99.920;100.000;3862;1801;2;99.890;1799;36.400;99.870;2390;0;100.000;2390;1
0;0;0;0;0;100.000;1;0;0;553;100.000;100.000;5.027;22.609;3363;2;244;0;1;961;1378;1381;0;100.000;120;211;34;25;293;553;553;0;1;1;961;961;869;3;868;3;220;1381;1;3;0;99.880;99.780;100.000;1378;509;2;99.610;507;5.350;100.000;961;0;100.000;961;1
2;0;100.000;1;0;100.000;2;1;0;183;99.460;100.000;2.927;13.173;996;1;133;0;3;4028;6354;6356;0;100.000;100;123;1;92;782;184;184;1;3;3;4030;4028;3640;7;3638;7;80;6356;2;2;0;99.950;99.970;100.000;6354;2709;0;100.000;2709;34.500;99.950;4028;0;100.000;4028;1
0;0;0;0;0;0;0;1;0;232;99.570;100.000;3.593;16.040;698;1;156;0;0;1659;2299;2301;0;0;160;149;7;55;1086;233;233;1;0;0;1659;1659;1287;4;1285;4;90;2301;2;2;0;99.840;99.910;100.000;2299;1010;0;100.000;1010;19.320;100.000;1659;0;100.000;1659;1
10;0;100.000;1;0;100.000;2;0;0;353;100.000;100.000;11.291;50.801;3103;5;504;0;3;8327;12910;12912;0;100.000;150;473;31;151;739;353;353;0;3;3;8337;8327;7082;25;7080;25;140;12912;2;2;0;99.970;99.980;100.000;12910;5805;0;100.000;5805;25.840;99.880;8327;0;100.000;8327;1
0;0;0;0;0;0;0;0;0;108;100.000;100.000;3.310;14.784;1457;1;152;0;0;3317;4992;4994;0;0;70;138;15;4;584;108;108;0;0;0;3317;3317;2865;9;2863;9;40;4994;2;2;0;99.930;99.960;100.000;4992;2120;0;100.000;2120;40.140;100.000;3317;0;100.000;3317;1
0;0;0;0;0;100.000;1;0;0;156;100.000;100.000;1.194;5051;241;0;49;0;1;233;331;333;0;100.000;920;47;2;53;439;156;156;0;1;1;233;233;218;1;216;1;600;333;2;2;0;99.080;99.400;100.000;331;114;0;100.000;114;43.140;100.000;233;0;100.000;233;1
4;0;0;0;0;0;0;4;0;128;96.970;100.000;1.351;5278;259;0;52;0;0;1295;2097;2099;0;0;390;49;3;1;421;132;132;4;0;0;1299;1295;1174;0;1173;0;400;2099;1;2;0;99.910;99.900;0;2097;925;1;99.890;924;23.090;99.690;1295;0;100.000;1295;1
2;0;0;0;0;0;0;2;0;315;99.370;100.000;23.693;106.634;5975;10;1053;1;0;2863;4659;4661;0;0;110;993;6;42;42;317;317;2;0;0;2865;2863;2717;7;2716;7;110;4661;1;2;0;99.960;99.960;100.000;4659;1937;1;99.950;1936;50.610;99.930;2863;0;100.000;2863;1
0;0;0;0;0;0;0;2;0;49;96.080;100.000;1.833;8248;919;1;86;0;0;878;1502;1504;0;0;120;77;9;96;534;51;51;2;0;0;878;878;805;4;804;4;130;1504;1;2;0;99.880;99.870;100.000;1502;695;1;99.860;694;31.930;100.000;878;0;100.000;878;1
1;0;0;0;0;100.000;1;37;0;87;70.160;100.000;9.006;40.522;2615;4;404;0;1;6113;6239;6241;0;100.000;50;377;26;11;538;88;88;1;1;1;6114;6113;3452;10;3451;10;50;6241;1;2;0;99.970;99.970;100.000;6239;2779;1;99.960;2778;29.240;99.980;6113;0;100.000;6113;1
0;0;0;0;0;0;0;1;0;134;99.260;100.000;8.012;36.058;4999;3;386;0;0;6464;9471;9473;0;0;30;336;5;38;67;135;135;1;0;0;6464;6464;5241;15;5240;15;40;9473;1;2;0;99.980;99.980;100.000;9471;4217;1;99.980;4216;41.780;100.000;6464;1;99.980;6463;1
-1;0;0;0;0;0;0;1;0;237;99.580;100.000;14.887;66.999;3365;6;658;0;0;7658;10960;10962;0;0;0;624;34;245;748;238;238;1;0;0;7657;7658;6352;11;6351;11;10;10962;1;2;0;99.980;99.980;100.000;10960;4599;1;99.980;4598;35.690;100.010;7658;0;100.000;7658;1
5;0;0;0;0;100.000;1;1;1;352;99.720;96.670;6.315;28.425;3459;3;299;0;1;4817;4987;4989;0;100.000;140;265;35;231;935;353;353;1;1;1;4822;4817;2722;21;2721;21;140;4989;1;2;0;99.960;99.960;100.000;4987;2246;1;99.960;2245;42.500;99.900;4817;0;100.000;4817;1
1;0;0;0;0;100.000;2;1;0;148;99.330;100.000;2.633;11.852;764;1;118;0;2;2808;3720;3722;0;100.000;90;11;8;156;46;149;149;1;2;2;2809;2808;2005;15;2004;15;90;3722;1;2;0;99.950;99.950;100.000;3720;1702;1;99.940;1701;22.340;99.960;2808;0;100.000;2808;1
0;0;0;0;0;0;0;0;0;1327;100.000;100.000;4.157;18.691;2284;2;197;0;0;5410;7713;7715;0;0;20;174;23;128;815;1327;1327;0;0;0;5410;5410;4879;6;4878;6;30;7715;1;2;0;99.980;99.970;100.000;7713;2830;1;99.960;2829;40.390;100.000;5410;0;100.000;5410;1
0;0;0;0;0;0;0;0;0;112;100.000;100.000;13.761;61.934;1527;6;592;0;0;5211;7613;7615;0;0;20;577;15;36;868;112;112;0;0;0;5211;5211;4460;10;4459;10;30;7615;1;2;0;99.980;99.970;100.000;7613;3145;1;99.970;3144;34.890;100.000;5211;0;100.000;5211;1
1;0;100.000;1;0;0;0;0;0;190;100.000;100.000;6.156;27.707;3710;3;295;0;1;5071;7807;7809;0;100.000;40;258;37;191;277;190;190;0;1;1;5072;5071;4321;20;4320;20;50;7809;1;2;0;99.980;99.970;100.000;7807;3468;1;99.970;3467;28.020;99.980;5071;0;100.000;5071;1
0;0;0;0;0;100.000;3;0;0;97;100.000;100.000;8.993;40.464;1341;4;39;0;3;3575;5414;5416;0;100.000;30;377;13;229;511;97;97;0;3;3;3575;3575;2960;9;2959;9;40;5416;1;2;0;99.970;99.960;100.000;5414;2447;1;99.960;2446;47.140;100.000;3575;0;100.000;3575;1
0;0;0;0;0;0;0;0;0;236;100.000;0;4.638;20.875;919;2;204;0;0;3368;5317;5319;0;0;30;194;9;62;731;236;236;0;0;0;3368;3368;2862;8;2861;8;40;5319;1;2;0;99.970;99.960;100.000;5317;2449;1;99.960;2448;40.280;100.000;3368;0;100.000;3368;1
0;0;0;0;0;0;0;0;0;133;100.000;100.000;2.127;9576;616;1;95;0;0;3342;4810;4812;0;0;30;89;6;196;956;133;133;0;0;0;3342;3342;2959;4;2958;4;40;4812;1;2;0;99.970;99.960;100.000;4810;1849;1;99.950;1848;42.560;100.000;3342;0;100.000;3342;1
1;0;0;0;0;100.000;1;0;0;77;100.000;100.000;4.566;20.552;1977;2;211;0;1;2435;3728;3730;0;100.000;90;191;2;288;579;77;77;0;1;1;2436;2435;2019;2;2018;2;90;3730;1;2;0;99.950;99.950;100.000;3728;1709;1;99.940;1708;41.820;99.960;2435;0;100.000;2435;1
2;0;0;0;0;0;0;0;0;144;100.000;100.000;2.157;9218;485;1;91;0;0;1979;2692;2694;0;0;170;86;5;100;1112;144;144;0;0;0;1981;1979;1515;3;1514;3;180;2694;1;2;0;99.930;99.930;100.000;2692;1176;1;99.910;1175;52.700;99.900;1979;0;100.000;1979;1
0;0;0;0;0;0;0;0;0;79;100.000;100.000;4.373;18.822;420;2;179;0;0;1852;2270;2272;0;0;80;175;4;4;61;79;79;0;0;0;1852;1852;1259;2;1258;2;90;2272;1;2;0;99.920;99.910;100.000;2270;1011;1;99.900;1010;31.170;100.000;1852;0;100.000;1852;1
0;0;0;0;0;0;0;0;0;69;100.000;100.000;5.524;24.862;5305;2;285;1;0;1701;2795;2797;0;0;70;232;53;324;252;69;69;0;0;0;1701;1701;1496;9;1495;9;70;2797;1;2;0;99.930;99.930;100.000;2795;1292;1;99.920;1291;9.790;100.000;1701;0;100.000;1701;1
0;0;0;0;0;0;0;0;0;161;100.000;100.000;1.291;5699;2270;1;76;0;0;1540;2321;2323;0;0;80;53;23;9;345;161;161;0;0;0;1540;1540;1255;3;1254;3;90;2323;1;2;0;99.920;99.910;100.000;2321;1065;1;99.910;1064;16.500;100.000;1540;0;100.000;1540;1
1;0;0;0;0;0;0;0;0;25;100.000;0;977;4060;612;0;44;0;0;1060;1764;1766;0;0;200;38;6;47;268;25;25;0;0;0;1061;1060;949;5;948;5;210;1766;1;2;0;99.890;99.890;100.000;1764;812;1;99.880;811;32.230;99.910;1060;0;100.000;1060;1
2;0;0;0;0;100.000;1;0;0;212;100.000;100.000;2.894;12.829;1207;1;132;0;1;910;1437;1439;0;100.000;340;119;12;103;377;212;212;0;1;1;912;910;830;9;829;9;360;1439;1;2;0;99.880;99.860;100.000;1437;600;1;99.830;599;31.290;99.780;910;0;100.000;910;1
1;0;100.000;2;0;0;0;0;0;71;100.000;0;3.197;14.345;450;1;138;0;2;582;916;918;0;100.000;370;134;4;23;50;71;71;0;2;2;583;582;510;2;509;2;390;918;1;2;0;99.800;99.780;100.000;916;406;1;99.750;405;36.400;99.830;582;0;100.000;582;1
6;0;0;0;0;0;0;0;0;35;100.000;0;1.189;2791;183;0;28;0;0;554;781;783;0;0;1.300;26;2;0;244;35;35;0;0;0;560;554;436;0;435;0;1.320;783;1;2;0;99.770;99.740;0;781;347;1;99.710;346;35.550;98.930;554;0;100.000;554;1
7;0;0;0;0;100.000;2;3;0;176;98.320;100.000;4.458;20.058;3217;2;219;0;2;5332;8261;8263;0;100.000;130;187;32;114;566;179;179;3;2;2;5339;5332;4615;11;4615;10;160;8263;0;2;1;100.000;99.980;90.910;8261;3637;1;99.970;3636;27.810;99.870;5332;0;100.000;5332;1
6;0;0;0;0;100.000;1;0;0;127;100.000;100.000;8.337;37.514;1290;3;362;0;1;3358;4421;4423;0;100.000;180;349;13;177;497;127;127;0;1;1;3364;3358;2343;8;2343;8;220;4423;0;2;0;100.000;99.950;100.000;4421;2072;2;99.900;2070;32.420;99.820;3358;0;100.000;3358;1
0;0;0;0;0;0;0;0;0;147;100.000;100.000;2.134;9290;1081;1;97;0;0;1233;1842;1844;0;0;0;87;11;97;512;147;147;0;0;0;1233;1233;930;3;930;3;110;1844;0;2;0;100.000;99.890;100.000;1842;911;2;99.780;909;25.680;100.000;1233;0;100.000;1233;1
0;0;0;0;0;0;0;268;5;225;45.640;50.000;12.013;54.066;2818;5;532;0;0;7015;8536;8537;0;0;20;504;28;158;1308;242;242;17;0;0;7015;7015;4376;6;4375;6;10;8537;1;1;0;99.980;99.990;100.000;8536;4155;0;100.000;4155;37.630;100.000;7015;0;100.000;7015;1
0;0;0;0;0;0;0;4;0;100;96.150;100.000;3.547;15.962;1326;1;162;0;0;1965;2895;2896;0;0;60;149;13;136;463;104;104;4;0;0;1965;1965;1699;6;1698;6;30;2896;1;1;0;99.940;99.970;100.000;2895;1191;0;100.000;1191;33.510;100.000;1965;0;100.000;1965;1
2;0;0;0;0;100.000;4;2;0;267;99.260;100.000;11.750;52.869;2413;5;517;0;4;4366;7146;7147;0;100.000;70;492;24;256;747;269;269;2;4;4;4368;4366;3861;19;3860;19;60;7147;1;1;0;99.970;99.990;100.000;7146;3267;0;100.000;3267;24.240;99.950;4366;0;100.000;4366;1
0;0;0;0;0;0;0;1;0;117;99.150;100.000;2.130;9006;545;1;89;0;0;1849;2454;2455;0;0;60;84;5;1;586;118;118;1;0;0;1849;1849;1778;1;1777;1;40;2455;1;1;0;99.940;99.960;100.000;2454;676;0;100.000;676;44.360;100.000;1849;0;100.000;1849;1
0;0;0;0;0;0;0;1;0;97;98.980;100.000;1.268;4540;338;0;46;0;0;1563;2481;2482;0;0;70;42;3;0;842;98;98;1;0;0;1563;1563;1475;0;1474;0;40;2482;1;1;0;99.930;99.960;0;2481;1007;0;100.000;1007;40.210;100.000;1563;0;100.000;1563;1
2;0;0;0;0;100.000;1;1;0;62;98.410;100.000;1.111;4940;650;0;53;0;1;1115;1553;1554;0;100.000;290;46;7;89;206;63;63;1;1;1;1117;1115;890;8;889;8;240;1554;1;1;0;99.890;99.940;100.000;1553;656;0;100.000;656;22.530;99.820;1115;0;100.000;1115;1
0;0;0;0;0;0;0;1;0;184;99.460;100.000;6.258;28.168;2049;3;283;0;0;886;1424;1425;0;0;120;262;2;23;672;185;185;1;0;0;886;886;812;1;811;1;70;1425;1;1;0;99.880;99.930;100.000;1424;612;0;100.000;612;40.140;100.000;886;0;100.000;886;1
0;0;0;0;0;100.000;3;1;0;168;99.410;100.000;4.669;7585;168;1;72;0;3;128;201;202;0;100.000;850;71;2;11;399;169;169;1;3;3;128;128;118;0;117;0;500;202;1;1;0;99.150;99.500;0;201;84;0;100.000;84;6.300;100.000;128;0;100.000;128;1
0;0;0;0;0;0;0;1;0;181;99.450;100.000;10.783;48.530;2502;5;477;0;0;6292;9626;9627;0;0;30;452;25;190;843;181;181;0;0;0;6292;6292;5746;9;5745;9;30;9627;1;1;0;99.980;99.990;100.000;9626;3872;0;100.000;3872;29.320;100.000;6292;1;99.980;6291;1
0;0;0;0;0;0;0;0;0;122;100.000;100.000;7.023;31.611;1905;3;313;0;0;5366;8292;8293;0;0;40;294;19;55;1189;122;122;0;0;0;5366;5366;4483;25;4482;25;30;8293;1;1;0;99.980;99.990;100.000;8292;3785;0;100.000;3785;46.200;100.000;5366;1;99.980;5365;1
0;0;0;0;0;0;0;0;0;170;100.000;100.000;20.580;92.596;1911;9;881;0;0;5515;8524;8525;0;0;20;862;19;307;1321;170;170;0;0;0;5515;5515;4602;15;4601;15;10;8525;1;1;0;99.980;99.990;100.000;8524;3908;0;100.000;3908;37.860;100.000;5515;0;100.000;5515;1
0;0;0;0;0;0;0;0;0;100;100.000;0;8.184;36.823;1199;3;355;0;0;4732;7144;7145;0;0;20;343;12;19;689;100;100;0;0;0;4732;4732;4329;9;4328;9;10;7145;1;1;0;99.980;99.990;100.000;7144;2807;0;100.000;2807;67.090;100.000;4732;0;100.000;4732;1
1;0;0;0;0;100.000;1;0;0;86;100.000;100.000;4.439;19.945;1275;2;199;0;1;4183;6238;6239;0;100.000;50;186;13;105;791;86;86;0;1;1;4184;4183;3604;5;3603;5;40;6239;1;1;0;99.970;99.980;100.000;6238;2630;0;100.000;2630;31.370;99.980;4183;0;100.000;4183;1
5;0;0;0;0;0;0;0;0;132;100.000;100.000;11.279;50.764;1898;5;492;0;0;4069;6349;6350;0;0;150;473;19;86;868;132;132;0;0;0;4074;4069;3586;7;3585;7;140;6350;1;1;0;99.970;99.980;100.000;6349;2757;0;100.000;2757;53.530;99.880;4069;0;100.000;4069;1
0;0;0;0;0;0;0;0;0;64;100.000;0;5.689;25.344;1923;2;255;0;0;3141;4652;4653;0;0;40;236;19;6;785;64;64;0;0;0;3141;3141;2715;3;2714;3;20;4653;1;1;0;99.960;99.980;100.000;4652;1935;0;100.000;1935;49.000;100.000;3141;0;100.000;3141;1
0;0;0;0;0;0;0;0;0;57;100.000;0;7.611;34.244;10.496;3;424;1;0;3073;4848;4849;0;0;40;319;105;4;933;57;57;0;0;0;3073;3073;2799;7;2798;7;20;4849;1;1;0;99.960;99.980;100.000;4848;2043;0;100.000;2043;37.560;100.000;3073;0;100.000;3073;1
1;0;0;0;0;100.000;1;0;0;215;100.000;100.000;9.706;43.682;5058;4;457;1;1;2957;3832;3833;0;100.000;80;407;51;11;157;215;215;0;1;1;2958;2957;2307;2;2306;2;60;3833;1;1;0;99.960;99.970;100.000;3832;1524;0;100.000;1524;8.850;99.970;2957;0;100.000;2957;1
2;0;0;0;0;0;0;0;0;37;100.000;100.000;2.747;11.172;968;1;114;0;0;1625;2490;2491;0;0;190;104;1;42;504;37;37;0;0;0;1627;1625;1427;1;1426;1;160;2491;1;1;0;99.930;99.960;100.000;2490;1063;0;100.000;1063;29.100;99.880;1625;0;100.000;1625;1
1;0;100.000;1;0;100.000;1;0;0;102;100.000;100.000;6.817;30.681;2545;3;311;0;2;1127;1748;1749;0;100.000;190;286;25;119;605;102;102;0;2;2;1128;1127;996;1;995;1;150;1749;1;1;0;99.900;99.940;100.000;1748;752;0;100.000;752;23.380;99.910;1127;0;100.000;1127;1
3;0;0;0;0;100.000;1;0;0;12;100.000;100.000;1.565;5894;319;1;58;0;1;576;824;825;0;100.000;720;55;3;1;305;12;12;0;1;1;579;576;494;1;493;1;640;825;1;1;0;99.800;99.880;100.000;824;330;0;100.000;330;41.000;99.480;576;0;100.000;576;1
