,4G_RRC_SETUP_FAILURES_OVERALL,4G_4G2G_CSFB_ATT,4G_4G2G_CSFB_SHARE,4G_4G2G_OUT_HO_ATT_SRVCC,4G_4G2G_OUT_HO_FAILURES_SRVCC,4G_4G2G_OUT_HO_SUCC_RATE_SRVCC,4G_4G2G_OUT_HO_SUCC_SRVCC,4G_4G2G_SRVCC_SHARE,4G_4G3G_CSFB_ATT,4G_4G3G_CSFB_SHARE,4G_4G3G_OUT_HO_ATT_SRVCC,4G_4G3G_OUT_HO_FAILURES_SRVCC,4G_4G3G_OUT_HO_SUCC_RATE_SRVCC,4G_4G3G_OUT_HO_SUCC_SRVCC,4G_4G3G_SRVCC_SHARE,4G_4G4G_OUT_HO_ATT_OVERALL,4G_4G4G_OUT_HO_ATT_VOICE,4G_4G4G_OUT_HO_FAILURES_OVERALL,4G_4G4G_OUT_HO_FAILURES_VOICE,4G_4G4G_OUT_HO_SUCC_OVERALL,4G_4G4G_OUT_HO_SUCC_RATE_OVERALL,4G_4G4G_OUT_HO_SUCC_RATE_VOICE,LTE_Avg_Cell_Throughput_DL_Mbps_LTE_1,LTE_Avg_Cell_Throughput_UL_Mbps_LTE_1,LTE_ERAB_Accessibility_Ratio_LTE_1,LTE_ERAB_Drop_per_GByte_LTE_1,LTE_ERAB_Drop_Ratio_LTE_1,LTE_Nbr_of_Cells_LTE_1,LTE_Traffic_Volume_DL_GBytes_LTE_1,LTE_Traffic_Volume_UL_GBytes_LTE_1,4G_Cell_Availability,4G_TRAFFIC_VOLUME_DL_OVERALL,4G_TRAFFIC_VOLUME_OVERALL,4G_TRAFFIC_VOLUME_UL_OVERALL,4G_HO_SRVCC_SUCCESSES,4G_BPCR_OVERALL_RRC_SUCC_MV_LN,4G_BPCR_OVERALL_RRC_ATT_MV_LN,4G_BPCR_OVERALL_eRAB_SUCC_MV_LN,4G_BPCR_OVERALL_eRAB_ATT_MV_LN,4G_Active_Users_Avg_BH_GL,4G_DL_PRB_Utilisation_GL,4G_AVERAGE_ACTIVE_USERS,4G_OUT_HO_ATT_SRVCC_OVERALL,4G_OUT_HO_SRVCC_FAILURES_OVERALL,4G_OUT_HO_SUCC_RATE_SRVCC_OVERALL,4G_OUT_HO_SUCC_SRVCC_OVERALL,4G_BPCR_DATA,4G_BPCR_VOICE,4G_DPCR_DATA,4G_DPCR_VOICE,4G_TRAFFIC_VOLUME_DL_DATA_NOK,4G_TRAFFIC_VOLUME_UL_DATA_NOK,4G_TRAFFIC_VOLUME_VOICE_NOK,4G_DL_MAX_THROUGHPUT_NOK,4G_UL_MAX_THROUGHPUT_NOK,4G_HO_ATTEMPTS,4G_HO_ATTEMPTS_NOK,4G_HO_FAILURES,4G_HO_SRVCC_ATTEMPTS,4G_HO_SRVCC_ATTEMPTS_NOK,4G_RRC_SETUP_ATTEMPTS_OVERALL,4G_RRC_SETUP_SUCCESSES_OVERALL,4G_ERAB_DROPS_DATA,4G_ERAB_DROPS_VOICE,4G_ERAB_SEIZURES_DATA,4G_ERAB_SEIZURES_VOICE,4G_ERAB_SETUP_ATTEMPTS_DATA,4G_ERAB_SETUP_ATTEMPTS_VOICE,4G_ERAB_SETUP_SUCCESSES_DATA,4G_ERAB_SETUP_SUCCESSES_VOICE,4G_BPCR_OVERALL_NOK,4G_BROADBAND_ACTIVE_USERS_Hour_new,4G_CELL_AVAILABLE_SECONDS,4G_CELL_PLANNED_AVAILABLE_SECONDS,4G_CELL_UNAVAILABLE_SECONDS,4G_DPCR_OVERALL,4G_ERAB_DROPS_OVERALL,4G_ERAB_SEIZURES_OVERALL,4G_ERAB_SETUP_ATTEMPTS_OVERALL,4G_ERAB_SETUP_FAILURES_DATA,4G_ERAB_SETUP_FAILURES_OVERALL,4G_ERAB_SETUP_FAILURES_VOICE,4G_ERAB_SETUP_SUCCESS_RATE_DATA,4G_ERAB_SETUP_SUCCESS_RATE_OVERALL,4G_ERAB_SETUP_SUCCESS_RATE_VOICE,4G_ERAB_SETUP_SUCCESSES_OVERALL,4G_IMS_SIG_ATTEMPTS,4G_IMS_SIG_FAILURES,4G_IMS_SIG_SUCCESS_RATE,4G_IMS_SIG_SUCCESSES,4G_MIMO_SPATIAL_MUX_SHARE,4G_RRC_SETUP_SUCCESS_RATE_OVERALL,4G_S1_SETUP_ATTEMPTS_OVERALL,4G_S1_SETUP_FAILURES_OVERALL,4G_S1_SETUP_SUCC_RATE_OVERALL,4G_S1_SETUP_SUCCESSES_OVERALL,NE_STATE,eCell.OMC_Name,OMC_NAME
101320052H1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,26,100.00%,0,1.835 Mbps,0.026 Mbps,0,0.00 Drop/Gbyte,0.00%,1,0.2475 GBytes,0.0042 GBytes,100.00%,0,0.23,0,0,1011,1011,1358,1358,0,3.10%,4,0,0,0,0,0.00%,0,0.00%,0,0.23,0,0.00 E,30.2,0.6,26,26,0,0,0,1011,1011,0,0,1372,0,900,0,900,0,0.00%,0,3600,3600,0,0.00%,0,1372,1358,0,0,0,100.00%,100.00%,0,1358,458,0,100.00%,458,25.16%,100.00%,1011,0,100.00%,1011,Active,0,nokiaLTENordOst1
101320052H2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,1,0,0,110,100.00%,100.00%,12.055 Mbps,0.447 Mbps,0,0.00 Drop/Gbyte,0.00%,1,5.4240 GBytes,0.1877 GBytes,100.00%,5,5.24,0,0,2505,2505,3509,3509,0,14.60%,18,0,0,0,0,0.00%,0.00%,0.00%,0.00%,5.05,0.19,0.82 E,137.1,23.6,110,110,0,0,0,2505,2505,0,0,3676,8,2086,9,2086,9,0.00%,0,3600,3600,0,0.00%,0,3684,3509,0,0,0,100.00%,100.00%,100.00%,3509,1414,0,100.00%,1414,49.40%,100.00%,2505,0,100.00%,2505,Active,0,nokiaLTENordOst1
101320052H3,0,0,0.00%,0,0,0,0,0,2,100.00%,0,0,0,0,0,77,7,0,0,77,100.00%,100.00%,13.166 Mbps,0.226 Mbps,0,0.00 Drop/Gbyte,0.00%,1,5.8937 GBytes,0.0947 GBytes,100.00%,5,5.58,0,0,2269,2269,3640,3638,0,17.50%,15,0,0,0,0,-0.05%,0.00%,0.00%,0.00%,5.49,0.09,0.21 E,170.4,20.2,77,77,0,0,0,2269,2269,0,0,3738,3,2040,3,2041,3,-0.05%,0,3600,3600,0,0.00%,0,3741,3638,-1,-2,0,100.05%,100.05%,100.00%,3640,1595,-1,100.06%,1596,64.69%,100.00%,2269,0,100.00%,2269,Active,0,nokiaLTENordOst1
101320052L1,0,0,0,1,0,100.00%,1,100.00%,0,0,0,0,0,0,0.00%,43,4,0,0,43,100.00%,100.00%,0.175 Mbps,0.041 Mbps,0,0.00 Drop/Gbyte,0.00%,1,0.0789 GBytes,0.0164 GBytes,100.00%,0,0.09,0,1,979,979,1324,1324,0,5.70%,7,1,0,100.00%,1,0.00%,0.00%,0.00%,0.00%,0.07,0.02,1.96 E,19.6,7,43,43,0,1,1,979,979,0,0,1436,4,724,3,724,3,0.00%,0,3600,3600,0,0.00%,0,1440,1324,0,0,0,100.00%,100.00%,100.00%,1324,597,0,100.00%,597,11.09%,100.00%,979,0,100.00%,979,Active,0,nokiaLTENordOst1
101320052L2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,15,1,0,59,98.33%,100.00%,0.860 Mbps,0.459 Mbps,0,0.00 Drop/Gbyte,0.00%,1,0.3064 GBytes,0.1602 GBytes,100.00%,0,0.45,0,0,524,524,809,809,0,10.30%,6,0,0,0,0,0.00%,0,0.20%,0.00%,0.29,0.16,0.38 E,34.2,16.2,60,60,1,0,0,524,524,2,0,981,1,426,0,426,0,0.00%,0,3600,3600,0,0.20%,2,982,809,0,0,0,100.00%,100.00%,0,809,383,0,100.00%,383,38.27%,100.00%,524,0,100.00%,524,Active,0,nokiaLTENordOst1
101320052L3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,6,0,0,40,100.00%,100.00%,0.874 Mbps,0.089 Mbps,0,0.00 Drop/Gbyte,0.00%,1,0.3105 GBytes,0.0294 GBytes,100.00%,0,0.32,0,0,838,838,1394,1394,0,11.90%,7,0,0,0,0,0.00%,0,0.00%,0,0.29,0.03,0.38 E,94.7,15.6,40,40,0,0,0,838,838,0,0,1545,0,741,0,741,0,0.00%,0,3600,3600,0,0.00%,0,1545,1394,0,0,0,100.00%,100.00%,0,1394,653,0,100.00%,653,44.96%,100.00%,838,0,100.00%,838,Active,0,nokiaLTENordOst1
101320052M1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,3,0,0,51,100.00%,100.00%,1.899 Mbps,0.097 Mbps,0,0.00 Drop/Gbyte,0.00%,1,0.8294 GBytes,0.0394 GBytes,100.00%,1,0.81,0,0,1602,1602,2228,2229,0,4.70%,13,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.77,0.04,0.71 E,71.5,11.7,51,51,0,0,0,1602,1602,0,0,2287,6,1184,8,1184,8,0.04%,0,3600,3600,0,0.00%,0,2293,2229,0,1,0,100.00%,99.96%,100.00%,2228,1037,1,99.90%,1036,31.51%,100.00%,1602,0,100.00%,1602,Active,0,nokiaLTENordOst1
101320052M2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,6,0,0,38,100.00%,100.00%,3.034 Mbps,0.219 Mbps,0,0.00 Drop/Gbyte,0.00%,1,1.3314 GBytes,0.0901 GBytes,100.00%,1,1.33,0,0,1246,1246,2024,2024,0,11.70%,9,0,0,0,0,0.00%,0.00%,0.00%,0,1.24,0.09,0.32 E,120,16.5,38,38,0,0,0,1246,1246,0,0,2129,0,1031,1,1031,1,0.00%,0,3600,3600,0,0.00%,0,2129,2024,0,0,0,100.00%,100.00%,100.00%,2024,992,0,100.00%,992,53.27%,100.00%,1246,0,100.00%,1246,Active,0,nokiaLTENordOst1
101320052M3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,13,0,0,45,100.00%,100.00%,3.763 Mbps,0.166 Mbps,0,0.00 Drop/Gbyte,0.00%,1,1.3195 GBytes,0.0546 GBytes,100.00%,1,1.28,0,0,619,619,1067,1067,0,11.00%,5,0,0,0,0,0.00%,0.00%,0.00%,0.00%,1.23,0.05,0.26 E,46.7,14.9,45,45,0,0,0,619,619,0,0,1124,4,534,3,534,3,0.00%,0,3600,3600,0,0.00%,0,1128,1067,0,0,0,100.00%,100.00%,100.00%,1067,530,0,100.00%,530,23.00%,100.00%,619,0,100.00%,619,Active,0,nokiaLTENordOst1
101320054M1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0,0,14,100.00%,100.00%,0.953 Mbps,0.038 Mbps,0,0.00 Drop/Gbyte,0.00%,1,0.2032 GBytes,0.0080 GBytes,100.00%,0,0.2,0,0,1082,1083,1678,1678,0,1.50%,5,0,0,0,0,0.09%,0,0.00%,0,0.19,0.01,0.00 E,44.7,3.8,14,14,0,0,0,1083,1082,0,0,1701,0,952,0,952,0,0.09%,0,3600,3600,0,0.00%,0,1701,1678,0,0,0,100.00%,100.00%,0,1678,726,0,100.00%,726,28.57%,99.91%,1082,0,100.00%,1082,Active,0,nokiaLTENordOst1
101320054M2,0,0,0.00%,0,0,0,0,0,2,100.00%,0,0,0,0,0,15,0,0,0,15,100.00%,0,0.335 Mbps,0.102 Mbps,0,0.00 Drop/Gbyte,0.00%,1,0.1481 GBytes,0.0411 GBytes,100.00%,0,0.18,0,0,1221,1221,2026,2026,0,1.20%,8,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.14,0.04,0.92 E,55.6,29.2,15,15,0,0,0,1221,1221,0,0,2050,2,1052,2,1052,2,0.00%,0,3600,3600,0,0.00%,0,2052,2026,0,0,0,100.00%,100.00%,100.00%,2026,972,0,100.00%,972,21.99%,100.00%,1221,0,100.00%,1221,Active,0,nokiaLTENordOst1
101320054M3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,100.00%,0,0.043 Mbps,0.015 Mbps,0,0.00 Drop/Gbyte,0.00%,1,0.0015 GBytes,0.0007 GBytes,100.00%,0,0,0,0,101,101,129,129,0,0.60%,0,0,0,0,0,0.00%,0,0.00%,0.00%,0,0,0.09 E,1.7,0.2,7,7,0,0,0,101,101,0,0,141,1,89,0,89,0,0.00%,0,3600,3600,0,0.00%,0,142,129,0,0,0,100.00%,100.00%,0,129,40,0,100.00%,40,16.69%,100.00%,101,0,100.00%,101,Active,0,nokiaLTENordOst1
101320055L1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,1,0,0,69,100.00%,100.00%,5.524 Mbps,1.265 Mbps,0,0.00 Drop/Gbyte,0.00%,1,2.4862 GBytes,0.5305 GBytes,100.00%,2,2.85,1,0,1701,1701,2795,2797,0,54.10%,20,0,0,0,0,0.07%,0.00%,0.13%,0.00%,2.32,0.53,3.24 E,25.2,6.2,69,69,0,0,0,1701,1701,4,0,3040,11,1496,9,1495,9,0.07%,0,3600,3600,0,0.13%,4,3051,2797,1,2,0,99.93%,99.93%,100.00%,2795,1292,1,99.92%,1291,9.79%,100.00%,1701,0,100.00%,1701,Active,0,nokiaLTENordOst1
101320055L2,2,0,0.00%,1,0,100.00%,1,50.00%,1,100.00%,1,0,100.00%,1,50.00%,109,8,0,0,109,100.00%,100.00%,3.171 Mbps,0.180 Mbps,0,0.00 Drop/Gbyte,0.00%,1,1.4273 GBytes,0.0756 GBytes,100.00%,1,1.4,0,2,1975,1977,3177,3177,0,22.00%,17,2,0,100.00%,2,0.10%,0.10%,0.09%,0.00%,1.33,0.08,2.58 E,25,15.6,109,109,0,2,2,1977,1975,3,0,3418,7,1699,6,1699,6,0.10%,0,3600,3600,0,0.09%,3,3425,3177,0,0,0,100.00%,100.00%,100.00%,3177,1472,0,100.00%,1472,21.93%,99.90%,1975,0,100.00%,1975,Active,0,nokiaLTENordOst1
101320055L3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,0,0,37,100.00%,100.00%,2.747 Mbps,0.251 Mbps,0,0.00 Drop/Gbyte,0.00%,1,1.1172 GBytes,0.0968 GBytes,100.00%,1,1.14,0,0,1625,1627,2490,2491,0,12.40%,9,0,0,0,0,0.19%,0.12%,0.00%,0.00%,1.04,0.1,0.42 E,50.4,13.2,37,37,0,0,0,1627,1625,0,0,2615,3,1427,1,1426,1,0.16%,0,3600,3600,0,0.00%,0,2618,2491,1,1,0,99.93%,99.96%,100.00%,2490,1063,0,100.00%,1063,29.10%,99.88%,1625,0,100.00%,1625,Active,0,nokiaLTENordOst1
101320056L1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,20,100.00%,100.00%,11.182 Mbps,0.129 Mbps,0,0.00 Drop/Gbyte,0.00%,1,4.9926 GBytes,0.0534 GBytes,100.00%,5,4.7,0,0,1298,1298,1980,1980,0,40.70%,10,0,0,0,0,0.00%,0.00%,0.00%,0.00%,4.65,0.05,0.00 E,65.1,18.7,20,20,0,0,0,1298,1298,0,0,2051,1,1188,1,1188,1,0.00%,0,3600,3600,0,0.00%,0,2052,1980,0,0,0,100.00%,100.00%,100.00%,1980,791,0,100.00%,791,49.52%,100.00%,1298,0,100.00%,1298,Active,0,nokiaLTENordOst1
101320056L2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,4,1,0,68,98.55%,100.00%,4.451 Mbps,0.259 Mbps,0,0.00 Drop/Gbyte,0.00%,1,1.9770 GBytes,0.1070 GBytes,100.00%,2,1.95,0,0,2074,2075,3281,3281,0,14.90%,13,0,0,0,0,0.05%,0.05%,0.00%,0.00%,1.84,0.11,0.74 E,67.5,2.8,69,69,1,0,0,2075,2074,0,0,3486,3,1899,3,1899,3,0.05%,0,3600,3600,0,0.00%,0,3489,3281,0,0,0,100.00%,100.00%,100.00%,3281,1379,0,100.00%,1379,31.75%,99.95%,2074,0,100.00%,2074,Active,0,nokiaLTENordOst1
101320056L3,0,0,0,0,0,0,0,0.00%,0,0,2,1,50.00%,1,100.00%,36,0,5,0,31,86.11%,0,3.245 Mbps,0.223 Mbps,0,0.00 Drop/Gbyte,0.00%,1,1.4571 GBytes,0.0936 GBytes,100.00%,1,1.45,0,1,1500,1500,2310,2310,0,13.00%,11,2,1,50.00%,1,0.00%,0.00%,0.00%,0.00%,1.36,0.09,1.17 E,58.9,5.5,36,36,5,2,2,1500,1500,0,0,2411,2,1373,3,1373,3,0.00%,0,3600,3600,0,0.00%,0,2413,2310,0,0,0,100.00%,100.00%,100.00%,2310,934,0,100.00%,934,28.41%,100.00%,1500,0,100.00%,1500,Active,0,nokiaLTENordOst1
101320056M1,0,0,0.00%,0,0,0,0,0,2,100.00%,0,0,0,0,0,31,1,0,0,31,100.00%,100.00%,5.118 Mbps,0.955 Mbps,0,0.00 Drop/Gbyte,0.00%,1,2.2250 GBytes,0.3882 GBytes,100.00%,2,2.46,0,0,2166,2166,2927,2927,0,26.60%,13,0,0,0,0,0.00%,0,0.00%,0,2.07,0.39,0.00 E,68.4,45.5,31,31,0,0,0,2166,2166,0,0,2964,0,1698,0,1698,0,0.00%,0,3600,3600,0,0.00%,0,2964,2927,0,0,0,100.00%,100.00%,0,2927,1229,0,100.00%,1229,29.04%,100.00%,2166,0,100.00%,2166,Active,0,nokiaLTENordOst1
101320056M2,1,0,0.00%,0,0,0,0,0,2,100.00%,0,0,0,0,0,115,2,0,0,115,100.00%,100.00%,1.591 Mbps,0.077 Mbps,0,0.00 Drop/Gbyte,0.00%,1,0.5084 GBytes,0.0246 GBytes,100.00%,0,0.5,0,0,2302,2303,3303,3303,0,11.00%,10,0,0,0,0,0.04%,0.04%,0.00%,0.00%,0.47,0.02,0.07 E,55.7,4.6,115,115,0,0,0,2303,2302,0,0,3401,2,2037,2,2037,2,0.04%,0,3600,3600,0,0.00%,0,3403,3303,0,0,0,100.00%,100.00%,100.00%,3303,1264,0,100.00%,1264,37.53%,99.96%,2302,0,100.00%,2302,Active,0,nokiaLTENordOst1
101320056M3,0,0,0.00%,0,0,0,0,0,1,100.00%,0,0,0,0,0,27,3,0,0,27,100.00%,100.00%,0.399 Mbps,0.039 Mbps,0,0.00 Drop/Gbyte,0.00%,1,0.1189 GBytes,0.0107 GBytes,100.00%,0,0.12,0,0,1496,1496,2334,2334,0,8.20%,8,0,0,0,0,0.00%,0.00%,0.00%,0,0.11,0.01,0.23 E,42.7,2.2,27,27,0,0,0,1496,1496,0,0,2369,0,1329,1,1329,1,0.00%,0,3600,3600,0,0.00%,0,2369,2334,0,0,0,100.00%,100.00%,100.00%,2334,1004,0,100.00%,1004,21.21%,100.00%,1496,0,100.00%,1496,Active,0,nokiaLTENordOst1
101320057L1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,25,100.00%,0,0.977 Mbps,0.151 Mbps,0,0.00 Drop/Gbyte,0.00%,1,0.4060 GBytes,0.0612 GBytes,100.00%,0,0.44,0,0,1060,1061,1764,1766,0,7.80%,7,0,0,0,0,0.20%,0.09%,0.11%,0.00%,0.38,0.06,0.47 E,26.8,9.2,25,25,0,0,0,1061,1060,2,0,1814,5,949,5,948,5,0.21%,0,3600,3600,0,0.11%,2,1819,1766,1,2,0,99.89%,99.89%,100.00%,1764,812,1,99.88%,811,32.23%,99.91%,1060,0,100.00%,1060,Active,0,nokiaLTENordOst1
101320057L2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,1,0,60,98.36%,0,1.731 Mbps,0.263 Mbps,0,0.00 Drop/Gbyte,0.00%,1,0.7793 GBytes,0.1104 GBytes,100.00%,1,0.84,0,0,1119,1121,1737,1737,0,12.10%,12,0,0,0,0,0.18%,0.18%,0.00%,0.00%,0.73,0.11,0.98 E,30.4,11.5,61,61,1,0,0,1121,1119,0,0,1858,1,1023,1,1023,1,0.18%,0,3600,3600,0,0.00%,0,1859,1737,0,0,0,100.00%,100.00%,100.00%,1737,713,0,100.00%,713,18.50%,99.82%,1119,0,100.00%,1119,Active,0,nokiaLTENordOst1
101320057L3,3,0,0.00%,1,0,100.00%,1,100.00%,2,100.00%,0,0,0,0,0.00%,155,6,13,0,142,91.61%,100.00%,3.234 Mbps,0.182 Mbps,0,0.00 Drop/Gbyte,0.00%,1,1.4530 GBytes,0.0764 GBytes,100.00%,1,1.43,0,1,4047,4050,6298,6298,0,22.00%,22,1,0,100.00%,1,0.12%,0.12%,0.03%,0.00%,1.35,0.08,0.87 E,72.1,9.3,155,155,13,1,1,4050,4047,2,0,6551,11,3586,11,3586,11,0.12%,0,3600,3600,0,0.03%,2,6562,6298,0,0,0,100.00%,100.00%,100.00%,6298,2701,0,100.00%,2701,19.48%,99.93%,4047,2,99.95%,4045,Active,0,nokiaLTENordOst1
101320057M1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,100.00%,0,0.729 Mbps,0.448 Mbps,0,0.00 Drop/Gbyte,0.00%,1,0.3281 GBytes,0.1880 GBytes,100.00%,0,0.49,0,0,509,509,817,817,0,6.10%,4,0,0,0,0,0.00%,0,0.00%,0,0.31,0.19,0.00 E,29.3,2.3,12,12,0,0,0,509,509,0,0,837,0,443,0,443,0,0.00%,0,3600,3600,0,0.00%,0,837,817,0,0,0,100.00%,100.00%,0,817,374,0,100.00%,374,6.22%,100.00%,509,0,100.00%,509,Active,0,nokiaLTENordOst1
101320057M2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,2,1,0,52,98.11%,100.00%,2.125 Mbps,0.045 Mbps,0,0.00 Drop/Gbyte,0.00%,1,0.7513 GBytes,0.0159 GBytes,100.00%,1,0.72,0,0,1325,1325,2024,2024,0,4.70%,8,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.7,0.02,0.15 E,85.8,8.5,53,53,1,0,0,1325,1325,0,0,2089,3,1163,4,1163,4,0.00%,0,3600,3600,0,0.00%,0,2092,2024,0,0,0,100.00%,100.00%,100.00%,2024,857,0,100.00%,857,41.69%,100.00%,1325,0,100.00%,1325,Active,0,nokiaLTENordOst1
101320057M3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,0,0,32,100.00%,100.00%,1.255 Mbps,0.039 Mbps,0,0.00 Drop/Gbyte,0.00%,1,0.5651 GBytes,0.0164 GBytes,100.00%,1,0.54,0,0,921,921,1232,1232,0,5.20%,5,0,0,0,0,0.00%,0,0.00%,0,0.53,0.02,0.02 E,54.1,8.3,32,32,0,0,0,921,921,0,0,1274,0,784,0,784,0,0.00%,0,3600,3600,0,0.00%,0,1274,1232,0,0,0,100.00%,100.00%,0,1232,448,0,100.00%,448,44.73%,100.00%,921,0,100.00%,921,Active,0,nokiaLTENordOst1
101320058L1,1,0,0,0,0,0,0,0.00%,0,0,1,0,100.00%,1,100.00%,83,0,0,0,83,100.00%,0,2.225 Mbps,0.260 Mbps,0,0.00 Drop/Gbyte,0.00%,1,0.9757 GBytes,0.1068 GBytes,100.00%,1,1.02,0,1,2304,2305,3208,3208,0,15.40%,14,1,0,100.00%,1,0.04%,0.04%,0.12%,0.00%,0.91,0.11,0.34 E,47,10,83,83,0,1,1,2305,2304,4,0,3397,5,1789,3,1789,3,0.04%,0,3600,3600,0,0.12%,4,3402,3208,0,0,0,100.00%,100.00%,100.00%,3208,1416,0,100.00%,1416,18.16%,99.96%,2304,0,100.00%,2304,Active,0,nokiaLTENordOst1
101320058L2,3,0,0.00%,0,0,0,0,0,1,100.00%,0,0,0,0,0,67,1,5,0,62,92.54%,100.00%,1.752 Mbps,0.155 Mbps,0,0.00 Drop/Gbyte,0.00%,1,0.7871 GBytes,0.0649 GBytes,100.00%,1,0.8,0,0,1486,1480,2274,2274,0,12.70%,10,0,0,0,0,0.20%,0.20%,0.08%,0.00%,0.73,0.06,0.03 E,44.6,9.9,67,67,5,0,0,1489,1486,2,0,2422,2,1406,1,1406,1,0.20%,0,3600,3600,0,0.08%,2,2424,2274,0,0,0,100.00%,100.00%,100.00%,2274,867,0,100.00%,867,23.73%,99.80%,1486,0,100.00%,1486,Active,0,nokiaLTENordOst1
101320058L3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,35,100.00%,0,0.096 Mbps,0.019 Mbps,0,0.00 Drop/Gbyte,0.00%,1,0.0195 GBytes,0.0036 GBytes,100.00%,0,0.02,0,0,695,695,944,944,0,8.70%,3,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.02,0,0.02 E,10.7,0.7,35,35,0,0,0,695,695,0,0,1040,2,539,1,539,1,0.00%,0,3600,3600,0,0.00%,0,1042,944,0,0,0,100.00%,100.00%,100.00%,944,404,0,100.00%,404,14.90%,100.00%,695,0,100.00%,695,Active,0,nokiaLTENordOst1
101320058M1,0,0,0.00%,0,0,0,0,0,1,100.00%,0,0,0,0,0,54,0,1,0,53,98.15%,0,3.475 Mbps,0.643 Mbps,0,0.00 Drop/Gbyte,0.00%,1,1.5633 GBytes,0.2696 GBytes,100.00%,1,1.73,0,0,1752,1752,2519,2519,0,12.10%,13,0,0,0,0,0.00%,0,0.00%,0,1.46,0.27,0.00 E,65.8,23.1,54,54,1,0,0,1752,1752,0,0,2593,0,1459,0,1459,0,0.00%,0,3600,3600,0,0.00%,0,2593,2519,0,0,0,100.00%,100.00%,0,2519,1060,0,100.00%,1060,35.09%,100.00%,1752,0,100.00%,1752,Active,0,nokiaLTENordOst1
101320058M2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,31,100.00%,0,2.718 Mbps,0.088 Mbps,0,0.00 Drop/Gbyte,0.00%,1,1.2066 GBytes,0.0330 GBytes,100.00%,1,1.16,0,0,688,687,1137,1137,0,5.70%,8,0,0,0,0,-0.15%,0,0.00%,0,1.12,0.03,0.00 E,63.2,4,31,31,0,0,0,687,688,0,0,1184,0,656,0,656,0,-0.15%,0,3600,3600,0,0.00%,0,1184,1137,0,0,0,100.00%,100.00%,0,1137,481,0,100.00%,481,54.45%,100.15%,688,0,100.00%,688,Active,0,nokiaLTENordOst1
101320058M3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,51,100.00%,0,3.673 Mbps,0.089 Mbps,0,0.00 Drop/Gbyte,0.00%,1,1.5442 GBytes,0.0359 GBytes,100.00%,1,1.47,0,0,1700,1700,2573,2573,0,9.50%,10,0,0,0,0,0.00%,0.00%,0.00%,0.00%,1.44,0.04,0.00 E,80,1.5,51,51,0,0,0,1700,1700,0,0,2628,17,1413,17,1413,17,0.00%,0,3600,3600,0,0.00%,0,2645,2573,0,0,0,100.00%,100.00%,100.00%,2573,1143,0,100.00%,1143,18.45%,100.00%,1700,0,100.00%,1700,Active,0,nokiaLTENordOst1
101320059L1,11,0,0.00%,0,0,0,0,0,1,100.00%,0,0,0,0,0,57,0,1,0,56,98.25%,0,1.045 Mbps,0.106 Mbps,0,0.00 Drop/Gbyte,0.00%,1,0.3864 GBytes,0.0361 GBytes,100.00%,0,0.4,0,0,1309,1318,1535,1535,0,7.40%,5,0,0,0,0,0.83%,0.83%,0.00%,0.00%,0.36,0.04,0.00 E,61.3,6.4,57,57,1,0,0,1320,1309,0,0,1680,1,857,1,857,1,0.83%,0,3600,3600,0,0.00%,0,1681,1535,0,0,0,100.00%,100.00%,100.00%,1535,677,0,100.00%,677,58.51%,99.17%,1309,0,100.00%,1309,Active,0,nokiaLTENordOst1
